,Date, Close/Last, Volume, Open, High, Low,predicted,actual,difference
1181,03/14/2016,2019.64, --,2019.27,2024.57,2012.05,,,
1182,03/11/2016,2022.19, --,1994.71,2022.37,1994.71,,,
1183,03/10/2016,1989.57, --,1990.97,2005.08,1969.25,,,
1184,03/09/2016,1989.26, --,1981.44,1992.69,1979.84,,,
1185,03/08/2016,1979.26, --,1996.88,1996.88,1977.43,,,
1186,03/07/2016,2001.76, --,1996.11,2006.12,1989.38,,,
1187,03/04/2016,1999.99, --,1994.01,2009.13,1986.77,,,
1188,03/03/2016,1993.4, --,1985.6,1993.69,1977.37,,,
1189,03/02/2016,1986.45, --,1976.6,1986.51,1968.8,,,
1190,03/01/2016,1978.35, --,1937.09,1978.35,1937.09,,,
1191,02/29/2016,1932.23, --,1947.13,1958.27,1931.81,,,
1192,02/26/2016,1948.05, --,1954.95,1962.96,1945.78,,,
1193,02/25/2016,1951.7, --,1931.87,1951.83,1925.41,,,
1194,02/24/2016,1929.8, --,1917.56,1932.08,1891.0,,,
1195,02/23/2016,1921.27, --,1942.38,1942.38,1919.44,,,
1196,02/22/2016,1945.5, --,1924.44,1946.7,1924.44,,,
1197,02/19/2016,1917.78, --,1916.74,1918.78,1902.17,,,
1198,02/18/2016,1917.83, --,1927.57,1930.0,1915.09,,,
1199,02/17/2016,1926.82, --,1898.8,1930.68,1898.8,,,
1200,02/16/2016,1895.58, --,1871.44,1895.77,1871.44,,,
1201,02/12/2016,1864.78, --,1833.4,1864.78,1833.4,,,
1202,02/11/2016,1829.08, --,1847.0,1847.0,1810.1,,,
1203,02/10/2016,1851.86, --,1857.1,1881.6,1850.32,,,
1204,02/09/2016,1852.21, --,1848.46,1868.25,1834.94,,,
1205,02/08/2016,1853.44, --,1873.25,1873.25,1828.46,,,
1206,02/05/2016,1880.05, --,1913.07,1913.07,1872.65,,,
1207,02/04/2016,1915.45, --,1911.67,1927.35,1900.52,,,
1208,02/03/2016,1912.53, --,1907.07,1918.01,1872.23,,,
1209,02/02/2016,1903.03, --,1935.26,1935.26,1897.29,,,
1210,02/01/2016,1939.38, --,1936.94,1947.2,1920.3,,,
1211,01/29/2016,1940.24, --,1894.0,1940.24,1894.0,,,
1212,01/28/2016,1893.36, --,1885.22,1902.96,1873.65,,,
1213,01/27/2016,1882.95, --,1902.52,1916.99,1872.7,,,
1214,01/26/2016,1903.63, --,1878.79,1906.73,1878.79,,,
1215,01/25/2016,1877.08, --,1906.28,1906.28,1875.97,,,
1216,01/22/2016,1906.9, --,1877.4,1908.85,1877.4,,,
1217,01/21/2016,1868.99, --,1861.46,1889.85,1848.98,,,
1218,01/20/2016,1859.33, --,1876.18,1876.18,1812.29,,,
1219,01/19/2016,1881.33, --,1888.66,1901.44,1864.6,,,
1220,01/15/2016,1880.33, --,1916.68,1916.68,1857.83,,,
1221,01/14/2016,1921.84, --,1891.68,1934.47,1878.93,,,
1222,01/13/2016,1890.28, --,1940.34,1950.33,1886.41,,,
1223,01/12/2016,1938.68, --,1927.83,1947.38,1914.35,,,
1224,01/11/2016,1923.67, --,1926.12,1935.65,1901.1,,,
1225,01/08/2016,1922.03, --,1945.97,1960.4,1918.46,,,
1226,01/07/2016,1943.09, --,1985.32,1985.32,1938.83,,,
1227,01/06/2016,1990.26, --,2011.71,2011.71,1979.05,,,
1228,01/05/2016,2016.71, --,2013.78,2021.94,2004.17,,,
1229,01/04/2016,2012.66, --,2038.2,2038.2,1989.68,,,
1230,12/31/2015,2043.94, --,2060.59,2062.54,2043.62,,,
1231,12/30/2015,2063.36, --,2077.34,2077.34,2061.97,,,
1232,12/29/2015,2078.36, --,2060.54,2081.56,2060.54,,,
1233,12/28/2015,2056.5, --,2057.77,2057.77,2044.2,,,
1234,12/24/2015,2060.99, --,2063.52,2067.36,2058.73,,,
1235,12/23/2015,2064.29, --,2042.2,2064.73,2042.2,,,
1236,12/22/2015,2038.97, --,2023.15,2042.74,2020.49,,,
1237,12/21/2015,2021.15, --,2010.27,2022.9,2005.93,,,
1238,12/18/2015,2005.55, --,2040.81,2040.81,2005.33,,,
1239,12/17/2015,2041.89, --,2073.76,2076.37,2041.66,,,
1240,12/16/2015,2073.07, --,2046.5,2076.72,2042.43,,,
1241,12/15/2015,2043.41, --,2025.55,2053.87,2025.55,,,
1242,12/14/2015,2021.94, --,2013.37,2022.92,1993.26,,,
1243,12/11/2015,2012.37, --,2047.27,2047.27,2008.8,,,
1244,12/10/2015,2052.23, --,2047.93,2067.65,2045.67,,,
1245,12/09/2015,2047.62, --,2061.17,2080.33,2036.53,,,
1246,12/08/2015,2063.59, --,2073.39,2073.85,2052.32,,,
1247,12/07/2015,2077.07, --,2090.42,2090.42,2066.78,,,
1248,12/04/2015,2091.69, --,2051.24,2093.84,2051.24,,,
1249,12/03/2015,2049.62, --,2080.71,2085.0,2042.35,,,
1250,12/02/2015,2079.51, --,2101.71,2104.27,2077.11,,,
1251,12/01/2015,2102.63, --,2082.93,2103.37,2082.93,,,
1252,11/30/2015,2080.41, --,2090.95,2093.81,2080.41,,,
1253,11/27/2015,2090.11, --,2088.82,2093.29,2084.13,,,
1254,11/25/2015,2088.87, --,2089.3,2093.0,2086.3,,,
1255,11/24/2015,2089.14, --,2084.42,2094.12,2070.29,,,
1256,11/23/2015,2086.59, --,2089.41,2095.61,2081.39,,,
1257,11/20/2015,2089.17, --,2082.82,2097.06,2082.82,,,
1258,11/19/2015,2081.24, --,2083.7,2086.74,2078.76,,,
1259,11/18/2015,2083.58, --,2051.99,2085.31,2051.99,,,
